ApplicationID,SessionID,PlaceID,ApplicationName
28474195-F297-4F96-9E81-A325F20FFEFA,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.AirHockey
D8AC4F02-F946-48F8-86A8-764D929B5F49,1787A811-AAFE-489F-A771-3FAF59E8A2CD,493EC884-431F-4A31-8BC0-D16D9B826B77,Dotyk.Application.AirHockey
6AE788D1-13C6-4971-941D-B887D91F4732,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.Paint
AA345BA2-EA93-4FD8-8BF9-0643EB90B53E,E462AAB7-90E1-417D-ACB4-17726EBA129D,C7F8E457-9121-4AA1-9BC5-BDA40A36ADAF,Dotyk.Application.Restaurant
2D7E8164-5F02-49CB-8C20-B91A062ECF48,654836BE-D479-4CA9-8210-620EF1B10EFB,FCB65086-48C4-4146-B284-609D591F46AB,Dotyk.Application.Memory
1379D192-6379-4377-8773-DE411A452A23,654836BE-D479-4CA9-8210-620EF1B10EFB,FCB65086-48C4-4146-B284-609D591F46AB,Dotyk.Application.Memory
4A4AD9CF-9E2A-44DF-9301-59325A73587E,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Wallpapers
0EF2184F-3964-4CFE-BF6C-96A59C8BED93,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Restaurant
11873C26-93D5-45BB-8409-42F9CA55729D,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.AirHockey
F8F87D87-B287-4BDD-9BE9-A8BD4F63A5A0,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
763E0149-62EF-4C1E-AF02-283AC63CEF55,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.PhotoShare
1C3526FF-D5BB-437F-82EF-0B0D0CDF4759,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.Paint
3A9D6899-AA64-4B4E-9750-DBA7964F21A8,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
57EDE665-D1DE-4AD5-9D85-6EEB6766CBF7,654836BE-D479-4CA9-8210-620EF1B10EFB,FCB65086-48C4-4146-B284-609D591F46AB,Dotyk.Application.Restaurant
D89E7016-2E03-4DB1-AF3A-78065866529A,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.Paint
04D59D9E-C289-4F83-A99C-9742FA15EC1A,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Paint
DF1CC5C2-1A0B-42D7-A59D-A9FA786A3E2E,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.Paint
40E362DA-7955-43F4-8EAC-87D236A856E2,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Wallpapers
5DAA1586-4AFA-4C05-BB42-58CC044A9EF3,1787A811-AAFE-489F-A771-3FAF59E8A2CD,493EC884-431F-4A31-8BC0-D16D9B826B77,Dotyk.Application.Wallpapers
1C37EF98-3B63-4584-8DE6-36C2952A3A96,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.PhotoShare
EBCA0025-3E9F-4B74-B523-267F64A19AA3,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.JigsawPuzzle
4120B1F2-221F-4108-9EC1-F7B3A7E48CB7,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.AirHockey
AABD965E-FAB3-4C20-9DB0-A96EDE3A3F08,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.Restaurant
3802B2D2-D8CB-48A6-8C70-3DF60504C227,FACB2DD9-A582-42CB-96EC-59944ED3E14E,0A80B4B2-F1A4-49F3-B8D7-2C1A70763C6D,Dotyk.Application.Wallpapers
646BB880-8350-4183-99BF-7EB99AB62803,1787A811-AAFE-489F-A771-3FAF59E8A2CD,493EC884-431F-4A31-8BC0-D16D9B826B77,Dotyk.Application.Memory
58A550C2-773A-4270-B235-A4BDF244682F,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.News
5C0A1062-7C47-4F67-8A7D-94AE5C446B0F,D58BFAE5-EFC5-4692-B6D3-2D48319EB9E1,A0851E60-EA46-4B93-A491-D1EC147B194E,Dotyk.Application.Restaurant
B95F7486-FA1F-4678-A38E-B02BC57F2100,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Paint
877ADF65-7391-4556-B6E6-1EFA144AC83A,1787A811-AAFE-489F-A771-3FAF59E8A2CD,493EC884-431F-4A31-8BC0-D16D9B826B77,Dotyk.Application.JigsawPuzzle
A32B938F-9A43-406A-8939-72F893BC77B9,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Paint
1EB92996-91BB-49CF-A213-F5A6E69AE93B,1787A811-AAFE-489F-A771-3FAF59E8A2CD,493EC884-431F-4A31-8BC0-D16D9B826B77,Dotyk.Application.Restaurant
05FCDA89-8869-4101-ACD3-444C9CAA305F,1787A811-AAFE-489F-A771-3FAF59E8A2CD,493EC884-431F-4A31-8BC0-D16D9B826B77,Dotyk.Application.Restaurant
FB7C5FFC-F1D2-4AE7-8211-32677F4F7B53,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Restaurant
DD44BB42-90FD-4F0C-A735-060BBE1B10A1,FACB2DD9-A582-42CB-96EC-59944ED3E14E,0A80B4B2-F1A4-49F3-B8D7-2C1A70763C6D,Dotyk.Application.AirHockey
4971DF83-D0D0-4337-B8CB-1F3CB19471E9,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.Restaurant
DDEE2762-F6B4-4579-9E42-31ACA8C507BB,1787A811-AAFE-489F-A771-3FAF59E8A2CD,493EC884-431F-4A31-8BC0-D16D9B826B77,Dotyk.Application.AirHockey
B129622F-FBF8-4983-BAEB-0FA9D36087FC,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.AirHockey
26C5FD67-ADA4-4EEC-9D09-BC0C2B9C6E3D,FACB2DD9-A582-42CB-96EC-59944ED3E14E,0A80B4B2-F1A4-49F3-B8D7-2C1A70763C6D,Dotyk.Application.Restaurant
29B2FC61-08BA-435D-A52C-1EDF2A26B1D7,A4C0A38F-1FEF-4D1A-BB32-100BCFB3C0FD,B7188438-690D-425D-B2C1-A69E8377C351,Dotyk.Application.Memory
FBF30AB9-2E35-4041-86CE-00145ED21885,D58BFAE5-EFC5-4692-B6D3-2D48319EB9E1,A0851E60-EA46-4B93-A491-D1EC147B194E,Dotyk.Application.JigsawPuzzle
595E2C1C-1662-491A-80A7-42147849C6DC,654836BE-D479-4CA9-8210-620EF1B10EFB,FCB65086-48C4-4146-B284-609D591F46AB,Dotyk.Application.Memory
38012ECD-45A5-4867-B63A-7ACD47250A5F,A4C0A38F-1FEF-4D1A-BB32-100BCFB3C0FD,B7188438-690D-425D-B2C1-A69E8377C351,Dotyk.Application.JigsawPuzzle
EA6C386E-2CFE-4AF6-99C0-B77C71D0F839,654836BE-D479-4CA9-8210-620EF1B10EFB,FCB65086-48C4-4146-B284-609D591F46AB,Dotyk.Application.News
CDB3317A-F7EF-4CE6-ABFA-2BC71257D689,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.Wallpapers
262469DF-9BA7-40F3-89C1-0FDD10B6AE30,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.Wallpapers
A218ED0F-275A-4C47-8C55-9D605510B0A9,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.AirHockey
45FBEF12-F9B5-4EF9-9853-2FCB8A129D0A,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.JigsawPuzzle
8B19E5FF-605A-4DF1-ADE3-4B60A1AC99CD,84B42FD6-9986-4033-B0F2-DCD2C92147AB,33AD16F3-C184-42F2-A2D0-08B5E58C67E3,Dotyk.Application.Restaurant
5BDC1DEE-81B0-40F5-A127-F1496B8B4F0B,1E71AB74-0B2A-45E7-960A-EAD585D578EC,1BD31074-917D-40AA-BED7-EAE7ABF32AF3,Dotyk.Application.JigsawPuzzle
06BFA2D8-EB91-4404-8CA9-C2AF8A572732,84B42FD6-9986-4033-B0F2-DCD2C92147AB,33AD16F3-C184-42F2-A2D0-08B5E58C67E3,Dotyk.Application.Restaurant
519FF36D-CBAD-4FC4-A377-ABA09B5E07B2,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.News
E1E0FC4B-D9A1-42F4-BD68-C3E0C055977A,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.AirHockey
30704A8D-13EE-4049-9858-F9EF4B13A11A,DCFFDB20-0E33-4533-8DB0-E8058A053127,EC43B767-E496-4E97-B648-5005B42846AF,Dotyk.Application.Memory
C1F565CD-9FD1-4441-A6B9-3B5342E4FF32,9072F941-FF2E-4AC4-9A83-76046371247B,896AB9C0-C81C-4085-B430-E5F00DCE2C5E,Dotyk.Application.Memory
518F4E30-D90E-41D0-911C-15CB7ADA6798,DCFFDB20-0E33-4533-8DB0-E8058A053127,EC43B767-E496-4E97-B648-5005B42846AF,Dotyk.Application.PhotoShare
DD4845CE-0D32-48AF-B74F-406C564A5318,A4C0A38F-1FEF-4D1A-BB32-100BCFB3C0FD,B7188438-690D-425D-B2C1-A69E8377C351,Dotyk.Application.JigsawPuzzle
E793DCB6-D629-43F8-A127-00F333848A14,654836BE-D479-4CA9-8210-620EF1B10EFB,FCB65086-48C4-4146-B284-609D591F46AB,Dotyk.Application.JigsawPuzzle
52C9AC90-9D16-4AF3-BCC7-F16C7C3035E8,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Restaurant
F9CE437D-25CD-4904-8DE8-A14F3B03B028,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Restaurant
0E5AA431-B474-492B-928A-DB110EA0ABF8,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.Restaurant
1003F328-94AC-487C-8E83-1A1093565223,D97C0EBB-D260-4E6F-8A7A-F0BC0562C9BF,F4CF2E78-7748-451B-8C14-6B066D884773,Dotyk.Application.Restaurant
25379E27-2208-4402-812C-C9493739820E,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.Paint
C4107D72-B874-47E1-8C88-4C92E03641DE,84B42FD6-9986-4033-B0F2-DCD2C92147AB,33AD16F3-C184-42F2-A2D0-08B5E58C67E3,Dotyk.Application.Restaurant
D092D180-553B-4A4E-8642-B706373B9B68,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.Wallpapers
0775D4CE-4768-4AF0-8EA7-85C628750D09,84B42FD6-9986-4033-B0F2-DCD2C92147AB,33AD16F3-C184-42F2-A2D0-08B5E58C67E3,Dotyk.Application.Wallpapers
4FEB2802-56C6-4629-B0BF-FF0289A0E8D0,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.Wallpapers
8CA04575-CE81-4DD8-9374-C7F12D2BED9F,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.PhotoShare
E0A65159-0899-44ED-B347-C75205D3EB7F,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.News
FCCBF073-3A8E-4BEE-A316-E0AE85F608BB,DCFFDB20-0E33-4533-8DB0-E8058A053127,EC43B767-E496-4E97-B648-5005B42846AF,Dotyk.Application.Memory
913AAD94-0A6D-4A2F-9115-59E32E750324,6C22BEE1-398C-4371-9069-18292CDEDF3D,A4C1F1FB-1CED-4866-B02B-1C9D55A3E5B7,Dotyk.Application.Restaurant
251C1D09-52F9-4F77-8F1C-277AAC07099E,84B42FD6-9986-4033-B0F2-DCD2C92147AB,33AD16F3-C184-42F2-A2D0-08B5E58C67E3,Dotyk.Application.Restaurant
20C36322-AFA0-4822-B0B1-0199BCDF0DD1,9072F941-FF2E-4AC4-9A83-76046371247B,896AB9C0-C81C-4085-B430-E5F00DCE2C5E,Dotyk.Application.Memory
18248E11-8A7D-4700-9A25-1E426AD4BA37,DD4CA072-1134-4CE0-A813-18746E733227,29815216-79A7-44BA-936D-1C2BB8FE7DC0,Dotyk.Application.Restaurant
63414099-4157-4A20-870B-046A0FF2489C,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.Paint
5E1F1A70-8677-4CB9-A598-B2E686B8C073,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Memory
3777D19F-87FA-4FAE-82E0-F11A4EB2A9F7,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.JigsawPuzzle
EFD7963F-535D-49F4-948B-D24B1ED20483,78828DA1-F4A5-41C1-884D-AC3A03B8A136,0480E474-45E9-4A1C-BADF-D8D55DA88A54,Dotyk.Application.Paint
D8376019-D630-439F-963D-398D9417EEE4,DCFFDB20-0E33-4533-8DB0-E8058A053127,EC43B767-E496-4E97-B648-5005B42846AF,Dotyk.Application.Paint
3AB5050D-FA8F-4261-98FA-2A583635A0A6,DCFFDB20-0E33-4533-8DB0-E8058A053127,EC43B767-E496-4E97-B648-5005B42846AF,Dotyk.Application.Paint
CEB6AF3C-3D1A-4408-A5E9-F6358A2BBAFE,AF88E6AD-1147-44FE-AE99-124B5B9D48EE,4EC0166B-FB4E-44EF-9C8E-C9E520EB57FE,Dotyk.Application.AirHockey
A699C84D-A330-434F-AC5E-ABA2C7264C06,65B667D6-0E45-44A2-A0F8-86916BB01AF0,6B9FFBA8-97D5-4C44-BF93-6A60F14C7314,Dotyk.Application.Wallpapers
BD8B67AC-B307-43F1-A499-ABEFDC0A37C6,AF88E6AD-1147-44FE-AE99-124B5B9D48EE,4EC0166B-FB4E-44EF-9C8E-C9E520EB57FE,Dotyk.Application.JigsawPuzzle
7F4F4260-A4C0-4E97-98F4-29A285E31B0B,65B667D6-0E45-44A2-A0F8-86916BB01AF0,6B9FFBA8-97D5-4C44-BF93-6A60F14C7314,Dotyk.Application.JigsawPuzzle
74EDF344-78BB-47FB-9CF2-441A3E55E838,65B667D6-0E45-44A2-A0F8-86916BB01AF0,6B9FFBA8-97D5-4C44-BF93-6A60F14C7314,Dotyk.Application.AirHockey
5611E5C1-3235-4E87-A881-A9A7FAA53015,65B667D6-0E45-44A2-A0F8-86916BB01AF0,6B9FFBA8-97D5-4C44-BF93-6A60F14C7314,Dotyk.Application.Restaurant
0F52FCD8-043B-4B82-BCC9-093D75F2FFA8,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
D44A1971-5DC0-4930-A214-6C4F9F9A1AE7,AF88E6AD-1147-44FE-AE99-124B5B9D48EE,4EC0166B-FB4E-44EF-9C8E-C9E520EB57FE,Dotyk.Application.Restaurant
E2BB21AC-6605-47B5-A8CC-4C8FDFD47816,65B667D6-0E45-44A2-A0F8-86916BB01AF0,6B9FFBA8-97D5-4C44-BF93-6A60F14C7314,Dotyk.Application.Restaurant
D1ABA193-6C74-487D-B60F-91C3D5F64A6E,AE25FAFD-43D2-4053-98BE-63957ECADC99,3B3212A5-996A-43FB-946D-C38B733C43AB,Dotyk.Application.Restaurant
0C52DCBD-93D9-47FA-BC0B-DC94DDFE117D,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
06A25BC5-0808-4F2C-B762-5EC3FC6BF12D,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
5A861E42-3EF7-4C6F-A475-F617F9C87A49,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.PhotoShare
A026BC5A-BDA1-4CD4-9F56-6168F6278E07,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Paint
EE3F4D27-310D-4B3B-8804-98875574D963,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.PhotoShare
0CF12DD4-5414-41D3-BF32-CECAE9D67DF7,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Restaurant
6CE0C736-8E50-483C-8281-4FA19D5432AE,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.PhotoShare
D04F99F9-D2F1-4C6C-A836-33BE8CAA5E59,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.JigsawPuzzle
FD3FA811-B95E-49DC-8DCB-8EE4F3584762,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Restaurant
1606EA70-71A9-470A-9BD0-766F710806E4,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.JigsawPuzzle
65BF4D58-B4F3-4516-BB28-4F9402CB485B,AE25FAFD-43D2-4053-98BE-63957ECADC99,3B3212A5-996A-43FB-946D-C38B733C43AB,Dotyk.Application.News
5F4412DA-AF6F-4433-A413-18B287FC748A,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.Memory
ED97212A-7757-49AB-9E4D-EE08B7E3588C,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.PhotoShare
2116F2DD-6F3F-4CFC-B88D-114EFE88C585,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.News
8D39B276-C6F0-4870-8D86-8C2E466464E9,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.Wallpapers
92BFAB47-ABB4-441B-8B61-49E0E6B2B830,A2C4B1AD-CE00-469F-9DDE-89AA2A56014B,949DABA1-BD66-4C36-860F-00D8E6EE8FBD,Dotyk.Application.Restaurant
E5884F82-642C-40D5-BA31-2610FA5EE808,A2C4B1AD-CE00-469F-9DDE-89AA2A56014B,949DABA1-BD66-4C36-860F-00D8E6EE8FBD,Dotyk.Application.Restaurant
E6601208-F2F4-4741-89DC-9B7D4F240F01,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.Restaurant
85C280B4-B1AE-412D-8CDD-BA3974E9CC1F,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.Wallpapers
B0564086-9EBD-420E-BBD6-A655C3415AD1,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.JigsawPuzzle
E6BCBC38-90C5-4AD3-8196-815368BAE82B,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.News
AA41A1DE-7B7C-41FF-93FE-8B143DDFF814,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Memory
021976CC-B06C-4FFE-AC4F-CDD3B22B3A55,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.JigsawPuzzle
3147AEE9-50D9-4032-B454-12BCBED1DED3,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.JigsawPuzzle
D7F433C2-614D-4CB7-8986-B50D11C64C73,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Paint
44C90538-8294-4D0C-9CB1-22A4695FD1DE,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.PhotoShare
438C7C94-DA5C-4289-AC46-8E9C1AF51005,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.AirHockey
CBE2EBE1-809D-41E2-90F2-88D12FD03ECB,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.News
8A2F7EAA-4888-416C-81F2-4AAD7477AF8B,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.News
5BC8C3CF-EFE3-4289-A0F1-716D7E7279CC,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.News
A4993A63-4538-4B5C-9370-285B67A1F5C0,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.AirHockey
4D2F6FCB-571D-4290-863F-02A42414046E,D0514551-4872-48B9-B7B5-431FCA22AFBE,07846F33-A8B5-4B39-8EA9-83CD3C9C87C5,Dotyk.Application.Memory
D95EE495-06AC-461A-A254-3C4FEEE9B9B0,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.JigsawPuzzle
2A03F172-2E2C-404F-9C09-45BE7F4252F6,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.Restaurant
43DFA5C3-8B82-46E9-A62E-4D418BC9F697,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.Restaurant
52590B77-DCE2-4A40-A533-23377B3F004E,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.News
F78B012B-62BA-4CE8-AF6C-21EE5613366A,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
6EFCAD10-982C-41B5-9FA2-299F0FF86F9E,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
D127FE12-5C5E-4E72-9B59-7EE7588B2DC2,6397C491-FDD5-4333-B16B-51BA5026BF4D,F52E660B-07EA-4401-8FCD-EBF0C876055A,Dotyk.Application.Restaurant
881142D9-3EAE-444B-9C0E-DDDFE4A4D389,B6A049AE-675F-4266-8493-5E739571459B,9D0ADE92-C8FC-4B59-8431-03831FFD0020,Dotyk.Application.Restaurant
84E82CA3-0DD9-4F3A-AC3A-E67F6122BCF5,AE25FAFD-43D2-4053-98BE-63957ECADC99,3B3212A5-996A-43FB-946D-C38B733C43AB,Dotyk.Application.Restaurant
8AD7A3CF-2CC7-461B-998A-BE5B9CA27A8B,141A61FE-7056-45E8-89B8-858359C5D3CB,41B614C4-6AE5-47F9-A45A-743B5A0E0D32,Dotyk.Application.Restaurant
7172BF6B-DE90-4B23-9D6B-F08452A4AED4,B7B8E050-F3D8-4540-BF55-43DAF3D6E0D6,87CD17B5-B593-4603-B488-7912FA320F2D,Dotyk.Application.Paint
7B43B3F7-048C-420E-91CA-0D841137EE4C,78828DA1-F4A5-41C1-884D-AC3A03B8A136,0480E474-45E9-4A1C-BADF-D8D55DA88A54,Dotyk.Application.Restaurant
CE86143A-C18D-4FC4-A6C3-3C5B17BB940C,F0AF355F-B2C3-4E8B-A937-269C580D03EF,18056177-1F68-4C3F-89A1-092F4F2BF71D,Dotyk.Application.Paint
2DF441F5-FDFE-47D3-9A3D-3E3B494D1A2C,D58BFAE5-EFC5-4692-B6D3-2D48319EB9E1,A0851E60-EA46-4B93-A491-D1EC147B194E,Dotyk.Application.Restaurant
E384BFA3-C643-4C1B-BE72-15A4ABC2E9C7,F9B5D41F-E5E0-4533-924A-7B08932308B2,A8124C34-02C9-4C8C-9380-F328F5143FA4,Dotyk.Application.Paint
CC7E5012-4EDA-4EEF-B271-543A517A45ED,43866721-8290-4EDE-9370-EC86F1A2B4E0,DB35562D-480A-4210-A33A-08D269C10624,Dotyk.Application.Wallpapers
19C36A10-8DC2-4EFB-B557-524B35BE016C,DECA54C4-67F4-4019-B4EA-FE2093A42106,6B854A6D-7C1E-4431-97E8-E0FAF963A029,Dotyk.Application.AirHockey
85B6CB43-A513-42FA-934C-5CFE3CBBCF0B,65B667D6-0E45-44A2-A0F8-86916BB01AF0,6B9FFBA8-97D5-4C44-BF93-6A60F14C7314,Dotyk.Application.AirHockey
68FC7CA2-20AF-4EDB-96E0-267BB9025330,D3D37F37-9408-4799-9C80-83DDCAD17047,E6A61C0F-E55F-4639-A9CA-68998A31F2BC,Dotyk.Application.Paint
85FE38A5-A3D2-49DA-B4DC-60952C42FF9C,803A8996-4514-4BA0-96EB-42C54027B032,12A47B8C-1FAE-4733-90EB-96A97F6CBFB1,Dotyk.Application.Restaurant
BC7A6617-BFE8-4869-9A91-7DA6D559EEEC,65B667D6-0E45-44A2-A0F8-86916BB01AF0,6B9FFBA8-97D5-4C44-BF93-6A60F14C7314,Dotyk.Application.Paint
